-0.39909514410439595, -0.29406060081075314
-0.13403913738123596, -0.4571127194367395
-0.13403913738123596, -0.5735785184553017
-0.4357952065737567, -0.731972005120546
-0.6600733661087379, -0.6294821019842116
-0.6600733661087379, -0.41052639982931494
0.037227820809113465, -0.5642612545338164
-0.06471679716133272, -0.6993615813953489
0.04538339024674931, -0.8484378041391079
0.33082832056399836, -0.8111687484531682
0.3756839524709945, -0.6341407339449536
0.338983890001634, -0.9043413876680177
0.2778171192193666, -0.9369518113932154
0.3879173066274477, -1.2444215208022187
0.5958843272871586, -1.2910078404096437
0.5632620495366152, -1.0906866660977168
0.4205395843779911, -0.9183172835502451
-0.12180578322478253, -0.42450229571154274
-0.32161723444685686, -0.32201239257520786
-0.32161723444685686, -0.15430164198847862
-0.12588356794360034, -0.005225419244719198
0.10655016102901671, -0.08442216257734136
0.09839459159138109, -0.2987192327714956
-0.6641511508275559, 0.4839309366332414
-0.790562477110909, 0.40007556133987654
-1.0189184213647082, 0.4885895685939836
-1.0637740532717046, 0.7494729583955626
-0.8761959562060837, 0.8333283336889272
-0.6723067202651916, 0.6795934789844253
-0.9006626645189908, 0.2649752344783449
-0.7293957063286414, 0.28360976232131474
-0.5540509634194739, 0.19043712310646477
-0.3868617899479423, -0.000566787283976744
-0.4888064079183885, -0.14032574610625126
-0.8109514007049982, -0.14032574610625126
-0.9781405741765299, -0.005225419244719198
-0.5581287481382917, 0.260316602517602
-0.5581287481382917, 0.4233687211435888
-0.4113284982608496, 0.5118827283976959
-0.18705033872586796, 0.45132051290804376
-0.138116922100054, 0.2975856582035421
-0.23598375535168215, 0.17180259526349495
-0.40317292882321376, 0.18111985918497986
-0.6233733036393774, 0.7308384305525926
-0.7620179840791842, 0.8473042295711546
-0.7620179840791842, 1.0103563481971414
-0.6192955189205596, 1.0988703554512487
-0.46026191488666357, 1.0616012997653086
-0.31753944972803905, 0.9078664450608067
-0.35016172747858176, 0.7401556944740775
-0.4765730537619348, 0.7075452707488801
